Title,Type,Genre,Release Year,Rating,Duration,Country,Cluster
840,0,0,0.52149808797347,6,13,6,0
841,1,3,-1.6936983452451646,3,117,3,0
842,1,6,-0.04408398008235161,5,82,7,0
843,1,3,0.8985528000106844,4,83,1,0
844,1,5,0.285838892950211,4,46,2,0
846,0,7,0.8985528000106844,1,0,7,0
847,1,7,-0.4682705311242178,4,0,4,0
848,0,0,-0.5625342091335214,5,43,0,0
849,1,4,0.8985528000106844,6,110,6,0
850,0,6,-0.4682705311242178,0,0,1,0
851,0,1,0.8042891220013808,4,0,3,0
852,0,7,0.19157521494090737,4,65,7,0
853,0,4,1.6055303850804614,3,16,3,0
854,1,6,-0.892457082166084,1,0,7,0
855,0,0,-0.421138692119566,5,47,2,0
857,1,6,-0.3740068531149142,2,44,2,0
858,1,7,1.4170030290618543,3,0,5,0
859,0,4,-0.9867207601753876,3,83,6,0
860,1,0,0.8514209610060326,6,63,1,0
861,1,0,-1.128116277189343,5,82,4,0
862,0,2,-0.7039297261474768,1,101,7,0
863,1,3,-1.599434667235861,2,83,4,0
864,1,0,1.228475673043247,2,68,1,0
865,1,7,-1.1752481161939947,5,76,4,0
866,1,2,-1.4580391502219057,0,83,1,0
868,0,5,-0.7039297261474768,5,106,7,0
869,1,2,-1.5051709892265575,6,82,1,0
870,1,2,-1.6936983452451646,6,101,1,0
871,1,0,0.4743662489688182,1,108,6,0
872,0,7,-0.3740068531149142,0,0,1,0
873,0,0,-0.04408398008235161,0,37,2,0
874,1,4,1.6055303850804614,0,60,6,0
875,0,1,0.9456846390153362,5,82,5,0
876,1,3,0.33297073195486276,1,83,5,0
877,0,4,-0.09121581908700341,1,51,2,0
879,0,0,0.8042891220013808,2,61,5,0
880,0,3,0.0030478589223001877,2,103,7,0
881,0,4,-0.5625342091335214,3,83,1,0
882,1,2,-1.2695117942032985,3,75,1,0
883,0,3,-1.4580391502219057,4,0,5,0
884,1,2,0.19157521494090737,4,82,2,0
885,0,4,0.4743662489688182,2,27,4,0
886,0,6,1.2756075120478987,6,47,4,0
887,1,0,-0.5625342091335214,2,82,2,0
888,1,1,-0.13834765809165522,4,83,0,0
891,1,1,1.228475673043247,5,0,1,0
892,0,3,1.7469259020944168,1,35,0,0
893,0,0,-0.3740068531149142,6,89,6,0
894,1,3,0.33297073195486276,5,0,7,0
895,0,0,0.0030478589223001877,0,0,2,0
896,0,4,-0.9867207601753876,0,65,1,0
897,1,2,0.285838892950211,3,72,0,0
898,1,3,-0.4682705311242178,0,0,4,0
899,1,6,0.19157521494090737,0,0,2,0
900,1,6,-1.363775472212602,5,83,3,0
902,0,2,-1.1752481161939947,5,66,7,0
903,0,6,1.0399483170246397,4,93,6,0
904,0,4,-1.4109073112172539,0,56,4,0
905,1,7,0.09731153693160378,6,0,7,0
906,0,3,1.4170030290618543,4,83,7,0
907,0,0,0.8042891220013808,2,0,3,0
908,0,4,0.4272344099641664,0,56,4,0
909,1,6,0.992816478019988,6,83,0,0
910,0,5,-0.04408398008235161,1,82,6,0
911,0,4,-0.4682705311242178,2,0,6,0
913,1,0,-0.32687501411026243,0,92,1,0
914,1,1,-1.128116277189343,6,82,3,0
915,0,1,-1.5523028282312092,2,83,1,0
916,1,2,1.5583985460758096,6,42,3,0
917,1,3,1.6526622240851132,0,98,7,0
918,0,7,0.19157521494090737,6,0,0,0
919,1,5,-0.6096660481381732,6,83,0,0
920,0,7,0.6628936049874253,3,83,5,0
921,1,7,-0.6096660481381732,5,83,4,0
922,1,2,-0.5625342091335214,0,115,5,0
924,0,5,0.14444337593625559,6,83,7,0
925,1,6,-0.6096660481381732,0,83,0,0
926,1,3,-1.0809844381846911,4,24,6,0
927,1,6,-0.6096660481381732,4,59,4,0
928,0,4,-0.185479497096307,6,82,1,0
929,1,4,1.3227393510525507,1,0,1,0
930,0,0,0.8042891220013808,3,82,2,0
931,1,6,0.8042891220013808,4,44,4,0
932,0,2,0.14444337593625559,3,83,2,0
933,1,6,-1.2695117942032985,0,48,6,0
935,0,5,-0.7510615651521286,6,82,5,0
936,0,6,0.14444337593625559,5,82,0,0
937,0,7,1.228475673043247,6,82,7,0
938,1,5,1.7469259020944168,4,81,1,0
939,0,5,-1.599434667235861,6,0,7,0
940,1,3,-1.5051709892265575,5,19,5,0
941,1,2,1.3698711900572025,2,82,5,0
942,1,0,-0.7510615651521286,2,83,1,0
943,1,0,0.4743662489688182,2,83,3,0
944,0,3,-1.0809844381846911,0,82,0,0
946,0,2,0.5686299269781218,3,62,6,0
947,1,7,1.0870801560292915,6,92,4,0
948,0,1,-0.09121581908700341,5,105,2,0
949,0,4,0.0030478589223001877,3,0,3,0
950,0,5,1.181343834038595,2,82,2,0
951,1,6,1.699794063089765,4,0,1,0
952,1,7,0.757157282996729,1,122,7,0
953,0,0,-1.1752481161939947,1,98,7,0
954,0,6,0.19157521494090737,6,2,4,0
955,0,6,1.1342119950339433,4,82,5,0
957,0,1,-1.6465665062405128,1,82,1,0
958,0,2,1.1342119950339433,3,63,3,0
959,1,0,1.228475673043247,3,0,3,0
960,1,2,-0.5625342091335214,3,82,5,0
961,1,7,1.3698711900572025,4,31,1,0
962,1,0,-0.9395889211707358,0,53,5,0
963,0,0,-0.2326113361009588,4,105,1,0
964,1,1,0.4272344099641664,0,4,4,0
965,1,0,-0.2797431751056106,2,67,7,0
966,1,1,-1.3166436332079503,0,82,1,0
968,0,0,-1.2223799551986465,4,56,1,0
969,1,5,0.8985528000106844,5,82,7,0
970,0,0,0.14444337593625559,2,83,5,0
971,0,0,-1.363775472212602,3,0,6,0
972,0,2,-1.128116277189343,5,88,1,0
973,1,2,-1.0809844381846911,5,104,6,0
974,0,1,-0.5625342091335214,0,74,7,0
975,1,5,1.3227393510525507,2,83,4,0
976,1,7,1.7469259020944168,4,92,6,0
977,0,3,-1.2695117942032985,1,0,7,0
979,1,5,-0.6096660481381732,0,82,0,0
980,1,2,-1.0809844381846911,5,99,1,0
981,1,6,-0.7510615651521286,2,34,4,0
982,0,1,-0.2326113361009588,0,0,3,0
983,0,0,0.4272344099641664,6,115,6,0
984,0,7,0.6157617659827735,6,83,7,0
985,0,1,0.8042891220013808,6,21,3,0
986,1,7,0.4272344099641664,6,82,7,0
987,0,0,-1.0338525991800394,3,0,4,0
988,1,5,0.52149808797347,5,0,1,0
990,0,0,0.8514209610060326,4,75,3,0
991,0,1,0.8985528000106844,0,0,2,0
992,0,5,-0.6096660481381732,2,52,7,0
993,0,4,1.7469259020944168,6,0,5,0
994,0,4,-0.2797431751056106,5,89,4,0
995,1,3,-1.1752481161939947,3,37,7,0
996,1,5,-0.2326113361009588,5,91,1,0
997,0,4,-0.04408398008235161,3,82,1,0
998,0,7,-1.5051709892265575,1,83,5,0
999,0,7,-1.5523028282312092,3,95,4,0
1002,0,5,-1.6936983452451646,0,82,5,0
1003,1,7,-0.13834765809165522,5,110,5,0
1004,0,7,-1.3166436332079503,5,84,1,0
1005,1,1,0.14444337593625559,1,0,2,0
1006,1,1,-0.892457082166084,5,0,5,0
1007,1,4,-1.128116277189343,1,20,5,0
1008,0,6,0.2387070539455592,0,0,6,0
1009,0,4,0.992816478019988,5,79,0,0
1010,0,1,0.33297073195486276,5,85,1,0
1011,1,3,-0.13834765809165522,3,9,7,0
1013,1,2,-0.7039297261474768,0,87,5,0
1014,0,5,-1.2695117942032985,4,100,5,0
1015,1,6,-0.2797431751056106,6,82,4,0
1016,1,3,1.699794063089765,0,95,6,0
1017,0,1,0.09731153693160378,0,112,4,0
1018,0,2,-1.0809844381846911,4,0,3,0
1019,1,2,-1.599434667235861,0,0,2,0
1020,0,6,-0.32687501411026243,0,73,7,0
1021,1,7,1.0399483170246397,6,112,5,0
1022,1,5,0.8514209610060326,4,71,4,0
1024,1,4,0.8514209610060326,0,28,7,0
1025,0,5,0.4743662489688182,4,23,3,0
1026,1,1,-1.0809844381846911,5,82,4,0
1027,0,4,-0.9395889211707358,5,0,7,0
1028,1,7,-0.6096660481381732,1,71,1,0
1029,1,1,1.7469259020944168,4,16,2,0
1030,1,1,1.4170030290618543,0,82,1,0
1031,1,1,0.0030478589223001877,4,17,0,0
1032,1,0,1.5112667070711578,4,66,1,0
1033,0,4,0.992816478019988,2,83,6,0
1035,1,0,0.7100254439920772,4,67,4,0
1036,1,5,-0.8453252431614322,0,114,0,0
1037,0,2,-0.9395889211707358,6,80,7,0
1038,0,4,-1.4580391502219057,4,83,5,0
1039,1,3,0.992816478019988,2,33,2,0
1040,0,5,-0.892457082166084,2,0,4,0
1041,0,1,1.1342119950339433,5,0,0,0
1042,1,3,-1.3166436332079503,2,82,0,0
1043,0,1,0.2387070539455592,3,71,6,0
1044,1,1,-1.5523028282312092,0,82,7,0
1046,1,1,1.3227393510525507,0,82,0,0
1047,1,1,1.181343834038595,2,83,1,0
1048,1,6,0.6628936049874253,1,82,6,0
1049,0,0,-0.9395889211707358,1,82,4,0
1050,1,3,-0.7039297261474768,5,48,0,0
1051,0,6,-0.32687501411026243,4,0,0,0
1052,0,1,-0.3740068531149142,5,79,3,0
1053,0,1,-0.6096660481381732,5,72,4,0
1054,0,3,1.181343834038595,5,36,0,0
1055,0,1,0.992816478019988,3,83,6,0
1057,0,3,-1.5523028282312092,5,98,0,0
1058,0,4,-1.4580391502219057,5,0,5,0
1059,0,0,1.699794063089765,4,82,2,0
1060,0,6,0.6628936049874253,2,83,1,0
1061,1,3,-0.656797887142825,4,83,1,0
1062,1,6,-0.32687501411026243,1,45,4,0
1063,0,4,-0.09121581908700341,3,0,3,0
1064,1,6,1.0870801560292915,0,56,4,0
1065,1,6,-0.4682705311242178,6,121,5,0
1066,0,7,-1.599434667235861,3,54,0,0
1068,0,3,-0.9867207601753876,3,83,2,0
1069,1,3,0.33297073195486276,6,82,3,0
1070,1,2,0.4272344099641664,2,49,0,0
1071,0,3,1.4170030290618543,5,63,0,0
1072,1,5,-0.7510615651521286,1,23,3,0
1073,1,4,-0.892457082166084,1,82,3,0
1074,0,3,-1.128116277189343,5,83,5,0
1075,0,2,0.992816478019988,5,82,1,0
1076,0,0,-0.2797431751056106,6,83,4,0
1077,1,4,-0.4682705311242178,5,119,5,0
1079,0,0,1.5112667070711578,1,96,6,0
1080,0,3,1.464134868066506,6,0,3,0
1081,0,0,0.33297073195486276,5,87,0,0
1082,1,6,-1.599434667235861,1,82,5,0
1083,0,4,-0.2797431751056106,0,5,7,0
1084,0,4,1.3698711900572025,6,83,1,0
1085,1,2,0.14444337593625559,0,0,3,0
1086,1,7,1.2756075120478987,2,83,4,0
1087,1,2,0.2387070539455592,6,57,6,0
1088,1,6,-1.4109073112172539,0,82,4,0
1090,0,6,-0.3740068531149142,4,82,2,0
1091,0,1,-1.4109073112172539,3,103,2,0
1092,0,6,0.33297073195486276,6,33,4,0
1093,1,7,-0.32687501411026243,2,65,2,0
1094,1,2,0.9456846390153362,2,66,5,0
1095,1,1,-1.6465665062405128,5,0,4,0
1096,0,3,-1.4580391502219057,2,89,0,0
1097,1,7,1.699794063089765,3,77,2,0
1098,0,5,-1.4580391502219057,2,83,3,0
1099,0,2,1.0870801560292915,6,54,0,0
1101,1,7,0.757157282996729,6,122,4,0
1102,0,5,-0.2326113361009588,0,85,7,0
1103,1,7,0.09731153693160378,1,82,2,0
1104,1,4,-0.5154023701288696,5,0,7,0
1105,1,5,1.7469259020944168,1,83,1,0
1106,0,4,-0.656797887142825,3,0,1,0
1107,1,6,0.757157282996729,0,21,1,0
1108,0,2,0.19157521494090737,3,30,1,0
1109,0,6,-0.7039297261474768,4,108,1,0
1110,0,7,-0.9395889211707358,6,116,6,0
1114,1,4,1.2756075120478987,6,100,3,0
1115,1,1,-0.656797887142825,5,82,3,0
1116,0,6,0.8985528000106844,3,0,3,0
1117,0,3,0.6157617659827735,1,0,2,0
1118,0,3,-0.8453252431614322,3,0,6,0
1119,0,4,1.5583985460758096,5,82,2,0
1120,0,4,1.5112667070711578,4,82,0,0
1121,0,1,0.992816478019988,2,77,0,0
1122,1,3,0.19157521494090737,4,116,7,0
1123,0,1,1.3227393510525507,0,80,5,0
1125,1,6,-1.2223799551986465,2,0,3,0
1126,0,3,-0.892457082166084,6,43,4,0
1127,1,5,-0.7039297261474768,6,64,1,0
1128,1,3,-0.3740068531149142,0,82,2,0
1129,1,7,-0.5625342091335214,6,114,1,0
1130,1,5,1.6055303850804614,0,82,1,0
1131,1,0,-1.6936983452451646,4,0,3,0
1132,0,7,0.19157521494090737,2,0,7,0
1133,0,7,-0.5154023701288696,4,83,4,0
1134,0,5,-0.7510615651521286,2,49,6,0
1136,1,6,1.464134868066506,0,122,2,0
1137,1,0,-1.5523028282312092,5,52,4,0
1138,0,1,-1.363775472212602,1,22,6,0
1139,0,0,-0.3740068531149142,2,48,6,0
1140,1,6,-0.656797887142825,2,38,5,0
1141,1,2,-0.7981934041567804,1,83,2,0
1142,0,0,-1.5051709892265575,4,16,1,0
1143,1,5,1.181343834038595,6,93,2,0
1144,0,3,-0.7039297261474768,0,87,0,0
1145,0,0,0.05017969792695199,0,89,7,0
1147,1,6,-0.656797887142825,1,10,1,0
1148,0,5,-1.4580391502219057,1,0,7,0
1149,0,4,1.3698711900572025,3,83,7,0
1150,1,0,1.0870801560292915,3,83,7,0
1151,1,6,-1.6936983452451646,5,83,1,0
1152,1,2,0.6157617659827735,6,83,5,0
1153,1,4,-1.2223799551986465,5,30,3,0
1154,0,6,-0.09121581908700341,3,103,7,0
1155,0,5,-0.421138692119566,0,0,0,0
1156,0,3,-1.5051709892265575,3,82,2,0
1158,0,2,-0.4682705311242178,3,115,0,0
1159,0,0,0.09731153693160378,3,69,1,0
1160,0,3,-1.363775472212602,1,121,0,0
1161,0,6,0.992816478019988,2,86,2,0
1162,1,1,-0.5625342091335214,1,49,0,0
1163,0,0,1.228475673043247,4,116,2,0
1164,1,1,-1.6465665062405128,4,99,0,0
1165,1,4,0.52149808797347,4,101,4,0
1166,0,2,-0.656797887142825,2,42,6,0
1167,1,1,0.2387070539455592,4,0,2,0
1169,1,5,0.0030478589223001877,0,49,6,0
1170,1,0,1.4170030290618543,0,16,7,0
1171,1,5,1.3698711900572025,2,92,6,0
1172,1,1,-1.128116277189343,5,108,7,0
1173,0,7,-0.185479497096307,0,6,2,0
1174,0,7,0.4743662489688182,2,82,5,0
1175,0,4,0.9456846390153362,3,83,2,0
1176,0,5,-1.2223799551986465,5,0,0,0
1177,1,3,-1.4109073112172539,2,73,2,0
1178,0,1,0.7100254439920772,3,104,7,0
1180,0,0,1.3227393510525507,3,82,2,0
1181,0,2,-1.2695117942032985,1,83,4,0
1182,0,4,1.6526622240851132,4,41,1,0
1183,1,4,-0.421138692119566,6,82,4,0
1184,1,1,-1.4580391502219057,1,66,0,0
1185,0,5,0.8985528000106844,6,57,3,0
1186,0,4,0.992816478019988,0,82,5,0
1187,0,7,0.992816478019988,0,56,1,0
1188,1,4,-0.2797431751056106,6,16,1,0
1189,0,3,0.285838892950211,0,88,6,0
1191,1,7,-0.5154023701288696,5,116,3,0
1192,1,2,0.14444337593625559,6,99,4,0
1193,0,5,-1.5051709892265575,0,19,5,0
1194,0,6,1.3227393510525507,0,83,1,0
1195,1,2,1.5112667070711578,3,83,7,0
1196,1,2,0.2387070539455592,5,2,2,0
1197,1,6,-0.421138692119566,2,5,1,0
1198,1,7,0.757157282996729,5,45,1,0
1199,0,0,-0.09121581908700341,6,0,7,0
1200,0,6,0.9456846390153362,3,0,6,0
1202,1,6,1.5112667070711578,1,82,3,0
1203,0,4,0.757157282996729,3,83,3,0
1204,1,6,0.19157521494090737,2,80,0,0
1205,1,1,-0.04408398008235161,6,0,3,0
1206,0,6,1.228475673043247,2,83,0,0
1207,0,3,-0.8453252431614322,4,14,1,0
1208,1,7,-0.892457082166084,0,18,1,0
1209,0,4,-1.0338525991800394,3,119,3,0
1210,0,5,-1.0809844381846911,3,82,1,0
1211,1,3,-0.6096660481381732,3,0,5,0
1213,0,2,-0.5625342091335214,5,68,0,0
1214,1,5,-1.5523028282312092,0,88,0,0
1215,0,5,0.8042891220013808,5,82,2,0
1216,0,2,0.19157521494090737,4,61,5,0
1217,0,2,-0.4682705311242178,3,82,0,0
1218,0,4,0.8042891220013808,0,83,6,0
1219,1,3,1.228475673043247,2,83,5,0
1220,0,0,-0.5625342091335214,2,121,7,0
1221,1,7,-0.8453252431614322,0,82,2,0
1222,1,2,-0.892457082166084,1,82,6,0
1225,0,3,1.7469259020944168,2,82,0,0
1226,0,3,-0.656797887142825,3,0,5,0
1227,0,4,0.6628936049874253,6,76,2,0
1228,0,0,-0.421138692119566,2,82,2,0
1229,1,5,-1.2695117942032985,3,41,7,0
1230,0,6,-0.7039297261474768,1,0,1,0
1231,1,7,0.19157521494090737,6,63,2,0
1232,1,0,0.757157282996729,5,27,4,0
1233,0,7,1.3227393510525507,5,9,3,0
1234,0,4,-0.5154023701288696,3,7,4,0
1236,0,0,0.09731153693160378,0,74,6,0
1237,0,4,0.6157617659827735,4,82,7,0
1238,1,5,0.05017969792695199,1,82,4,0
1239,1,3,0.9456846390153362,6,83,6,0
1240,0,2,-1.1752481161939947,0,107,7,0
1241,0,3,1.6526622240851132,6,82,0,0
1242,0,7,1.0399483170246397,1,82,4,0
1243,0,1,-0.04408398008235161,4,102,5,0
1244,1,0,-1.5523028282312092,4,82,5,0
1245,1,4,0.8985528000106844,2,36,3,0
1247,0,7,1.181343834038595,3,83,1,0
1248,1,1,0.3801025709595146,5,83,7,0
1249,1,4,-0.8453252431614322,6,82,3,0
1250,0,0,-0.13834765809165522,1,58,6,0
1251,1,0,-0.6096660481381732,3,83,2,0
1252,1,6,0.33297073195486276,4,0,5,0
1253,1,0,1.3227393510525507,5,109,4,0
1254,1,0,-0.7039297261474768,1,36,1,0
1255,1,3,1.699794063089765,4,85,1,0
1256,1,4,-1.6936983452451646,1,82,1,0
1258,1,3,-0.2326113361009588,2,82,5,0
1259,0,7,0.5686299269781218,6,76,2,0
1260,0,6,0.757157282996729,1,50,4,0
1261,0,2,0.3801025709595146,2,12,5,0
1262,0,1,-0.9867207601753876,1,114,0,0
1263,1,7,-1.4580391502219057,4,95,5,0
1264,0,7,0.5686299269781218,6,102,1,0
1265,0,3,-1.5523028282312092,5,73,3,0
1266,1,1,1.6526622240851132,2,0,7,0
1267,1,5,0.6157617659827735,0,84,0,0
1269,0,4,-1.599434667235861,4,82,1,0
1270,0,3,1.6526622240851132,6,83,5,0
1271,1,2,-1.2223799551986465,2,26,0,0
1272,0,5,-1.4109073112172539,1,0,1,0
1273,0,5,-0.185479497096307,2,75,2,0
1274,0,4,0.8514209610060326,4,83,6,0
1275,0,5,1.181343834038595,0,0,5,0
1276,1,6,0.8514209610060326,2,0,0,0
1277,1,7,1.699794063089765,3,80,0,0
1278,1,7,0.52149808797347,4,74,0,0
1280,1,7,1.3698711900572025,4,0,1,0
1281,1,4,1.3227393510525507,4,0,6,0
1282,0,0,-0.5154023701288696,2,36,5,0
1283,1,0,-0.8453252431614322,0,41,5,0
1284,1,6,0.9456846390153362,6,121,3,0
1285,0,4,-1.128116277189343,5,82,4,0
1286,1,1,0.6157617659827735,5,64,4,0
1287,0,2,-0.4682705311242178,3,55,7,0
1288,1,4,0.8985528000106844,3,30,3,0
1289,1,3,0.33297073195486276,6,83,6,0
1291,0,2,-0.3740068531149142,5,0,6,0
1292,0,6,-1.363775472212602,6,0,6,0
1293,1,3,-0.7981934041567804,1,33,3,0
1294,1,6,-0.13834765809165522,1,68,7,0
1295,0,4,-1.363775472212602,5,94,5,0
1296,1,2,1.5583985460758096,0,31,3,0
1297,1,6,0.7100254439920772,1,70,4,0
1298,1,5,-1.3166436332079503,5,83,5,0
1299,1,6,0.992816478019988,0,82,1,0
1300,0,4,1.5583985460758096,0,82,7,0
1302,1,1,1.228475673043247,6,77,0,0
1303,0,3,-1.599434667235861,0,8,1,0
1304,0,1,-0.5154023701288696,6,0,0,0
1305,1,3,-0.9867207601753876,5,50,7,0
1306,1,4,-1.1752481161939947,2,83,7,0
1307,1,2,1.5112667070711578,1,0,2,0
1308,0,3,-1.128116277189343,4,83,0,0
1309,1,6,-0.4682705311242178,4,88,6,0
1310,1,6,0.4743662489688182,4,82,0,0
1311,0,7,-1.4580391502219057,0,97,1,0
1313,1,2,-1.1752481161939947,0,82,0,0
1314,1,6,-1.4109073112172539,3,62,5,0
1315,0,1,0.0030478589223001877,5,82,3,0
1316,0,3,0.5686299269781218,1,0,0,0
1317,1,0,1.0399483170246397,0,73,3,0
1318,0,2,0.5686299269781218,5,94,1,0
1319,1,5,-0.5625342091335214,4,7,6,0
1320,0,7,1.699794063089765,2,0,6,0
1321,1,4,-1.4580391502219057,1,121,6,0
1322,0,0,-0.04408398008235161,0,82,1,0
1324,1,3,0.285838892950211,4,82,2,0
1325,0,4,1.4170030290618543,2,10,3,0
1326,1,3,-0.4682705311242178,0,12,2,0
1327,0,6,0.05017969792695199,2,82,5,0
1328,0,2,0.19157521494090737,4,82,5,0
1329,1,6,0.6157617659827735,1,83,1,0
1330,0,6,-0.9867207601753876,4,0,3,0
1331,1,5,-0.32687501411026243,4,13,2,0
1332,0,0,0.8042891220013808,1,83,7,0
1333,1,3,-1.5051709892265575,1,82,7,0
1336,0,6,-0.6096660481381732,6,82,6,0
1337,1,7,-0.8453252431614322,4,48,4,0
1338,0,5,-1.5523028282312092,3,122,2,0
1339,1,3,-1.6465665062405128,2,83,4,0
1340,0,4,0.8042891220013808,0,82,1,0
1341,1,0,1.1342119950339433,5,82,5,0
1342,0,4,1.4170030290618543,1,74,5,0
1343,0,3,-0.2326113361009588,6,52,2,0
1344,1,2,0.9456846390153362,5,0,4,0
1345,0,5,-0.5625342091335214,6,70,2,0
1347,0,7,0.757157282996729,5,72,2,0
1348,0,1,0.9456846390153362,2,57,1,0
1349,1,6,0.3801025709595146,0,83,0,0
1350,0,7,-0.185479497096307,5,83,6,0
1351,1,3,-1.3166436332079503,4,82,1,0
1352,0,2,0.4743662489688182,2,82,1,0
1353,1,6,1.2756075120478987,3,51,3,0
1354,0,5,-0.32687501411026243,3,24,5,0
1355,0,0,1.3227393510525507,5,72,0,0
1356,0,4,-0.13834765809165522,3,0,4,0
1358,0,1,-1.0338525991800394,2,82,4,0
1359,0,4,0.6628936049874253,5,82,7,0
1360,0,6,-1.5523028282312092,6,82,6,0
1361,0,1,-1.363775472212602,3,83,2,0
1362,1,1,1.6526622240851132,6,83,1,0
1363,1,2,-1.363775472212602,6,82,4,0
1364,1,4,-0.185479497096307,1,82,7,0
1365,1,3,0.2387070539455592,5,69,2,0
1366,1,5,1.699794063089765,5,81,3,0
1367,0,1,0.09731153693160378,0,83,2,0
1369,1,0,-0.3740068531149142,3,5,4,0
1370,1,0,1.3698711900572025,5,83,1,0
1371,0,2,-0.09121581908700341,3,45,3,0
1372,1,2,0.7100254439920772,2,0,6,0
1373,1,4,-0.6096660481381732,0,72,2,0
1374,1,3,-0.421138692119566,3,75,0,0
1375,1,2,0.19157521494090737,1,0,5,0
1376,1,7,1.3227393510525507,0,35,5,0
1377,0,5,-0.7981934041567804,5,83,2,0
1378,0,7,-0.7510615651521286,3,83,7,0
1380,0,1,-1.5523028282312092,5,82,1,0
1381,1,7,-0.5625342091335214,5,93,1,0
1382,0,7,-0.5154023701288696,4,82,7,0
1383,0,3,0.8985528000106844,6,58,0,0
1384,1,2,1.0870801560292915,3,0,0,0
1385,1,0,-0.5154023701288696,3,83,5,0
1386,1,5,1.0399483170246397,2,63,0,0
1387,0,7,-0.421138692119566,5,82,0,0
1388,0,2,-1.2223799551986465,3,69,4,0
1389,1,7,0.285838892950211,5,26,6,0
1391,1,1,-1.2223799551986465,3,0,5,0
1392,0,6,1.3227393510525507,1,49,3,0
1393,1,3,1.181343834038595,3,39,4,0
1394,0,4,0.4743662489688182,6,83,4,0
1395,0,7,0.8985528000106844,3,119,0,0
1396,0,1,-0.32687501411026243,5,0,6,0
1397,1,3,-1.2695117942032985,4,45,2,0
1398,0,3,0.8985528000106844,6,31,1,0
1399,0,1,1.0870801560292915,5,0,0,0
1400,0,2,1.1342119950339433,6,114,6,0
1402,1,4,1.181343834038595,5,83,5,0
1403,1,1,-0.13834765809165522,6,66,6,0
1404,0,4,0.0030478589223001877,0,0,6,0
1405,0,3,0.5686299269781218,2,82,4,0
1406,1,2,1.0399483170246397,4,51,5,0
1407,0,0,0.757157282996729,1,83,5,0
1408,0,1,0.5686299269781218,1,83,7,0
1409,0,5,-0.892457082166084,6,29,5,0
1410,1,4,-1.5523028282312092,0,18,1,0
1411,1,3,-0.5154023701288696,0,84,0,0
1413,0,1,-1.5523028282312092,3,32,6,0
1414,1,3,-0.13834765809165522,1,60,5,0
1415,0,2,0.757157282996729,5,82,2,0
1416,0,5,-0.09121581908700341,1,82,5,0
1417,1,1,1.5112667070711578,6,73,5,0
1418,0,0,0.8042891220013808,4,115,5,0
1419,0,2,1.3698711900572025,6,82,0,0
1420,0,3,0.8514209610060326,2,8,2,0
1421,1,1,1.0399483170246397,2,82,7,0
1422,1,6,1.464134868066506,0,28,3,0
1424,1,6,0.0030478589223001877,2,71,5,0
1425,1,2,1.3227393510525507,0,16,7,0
1426,1,0,-1.128116277189343,0,98,0,0
1427,1,4,-0.656797887142825,2,0,0,0
1428,1,2,1.1342119950339433,1,90,4,0
1429,1,3,-1.128116277189343,3,0,5,0
1430,0,2,0.0030478589223001877,0,83,2,0
1431,0,3,1.2756075120478987,1,83,4,0
1432,1,3,1.1342119950339433,2,0,0,0
1433,1,1,0.0030478589223001877,2,83,7,0
1435,0,6,-0.7981934041567804,0,83,0,0
1436,0,7,0.9456846390153362,2,116,2,0
1437,1,5,-1.363775472212602,4,83,6,0
1438,1,7,-1.6465665062405128,2,12,4,0
1439,0,2,0.8042891220013808,6,4,6,0
1440,1,0,0.52149808797347,1,14,1,0
1441,1,0,1.3227393510525507,1,46,6,0
1442,1,3,-0.7981934041567804,4,83,4,0
1443,1,5,-0.32687501411026243,4,82,6,0
1444,0,4,0.4743662489688182,4,76,7,0
1447,1,3,0.757157282996729,2,17,3,0
1448,0,3,0.5686299269781218,1,83,1,0
1449,0,1,-1.6936983452451646,6,83,1,0
1450,0,1,1.5112667070711578,6,82,7,0
1451,1,1,-1.4580391502219057,6,44,5,0
1452,0,1,1.6526622240851132,2,107,1,0
1453,0,6,-1.0338525991800394,2,82,3,0
1454,0,6,0.992816478019988,3,82,2,0
1455,0,7,-0.656797887142825,4,118,4,0
1456,1,5,-0.8453252431614322,4,84,6,0
1458,1,2,-0.4682705311242178,6,67,5,0
1459,1,7,-1.3166436332079503,1,83,7,0
1460,1,4,1.181343834038595,3,57,6,0
1461,1,6,0.9456846390153362,4,42,1,0
1462,0,2,0.2387070539455592,6,82,1,0
1463,1,3,1.0399483170246397,3,88,5,0
1464,0,7,0.09731153693160378,2,5,3,0
1465,0,0,-0.5625342091335214,0,0,3,0
1466,1,2,-0.185479497096307,1,40,7,0
1467,0,7,-0.7510615651521286,5,82,0,0
1469,0,0,-0.04408398008235161,4,0,3,0
1470,0,1,-1.128116277189343,6,82,5,0
1471,1,1,0.757157282996729,1,49,7,0
1472,1,3,-1.363775472212602,6,53,1,0
1473,1,4,-0.9867207601753876,0,75,3,0
1474,1,6,-0.13834765809165522,0,0,5,0
1475,1,2,1.1342119950339433,4,63,6,0
1476,1,5,0.0030478589223001877,5,103,3,0
1477,1,3,-1.2695117942032985,4,83,1,0
1478,0,6,0.2387070539455592,4,83,4,0
1480,0,0,-0.8453252431614322,5,82,6,0
1481,0,5,0.285838892950211,6,29,3,0
1482,0,0,1.6526622240851132,4,94,7,0
1483,0,7,1.6526622240851132,0,1,7,0
1484,0,5,-0.421138692119566,4,83,4,0
